sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
25,0.4166666666666667,Night,0.06944444444444445,0.4166666666666667,1,1,0,1,0,11.65949999995064,10000,2025-10-12 20:23:08.749283
26,0.43333333333333335,Night,0.07222222222222223,0.43333333333333335,1,1,0,1,0,11.598177999985637,10000,2025-10-12 20:23:09.749283
27,0.45,Night,0.075,0.44999999999999996,0,0,0,0,0,0.0,0,2025-10-12 20:23:10.749283
28,0.4666666666666667,Night,0.07777777777777778,0.4666666666666667,1,1,0,1,0,11.040416999094305,10000,2025-10-12 20:23:11.749283
29,0.48333333333333334,Night,0.08055555555555556,0.4833333333333334,1,1,0,1,0,11.150419000841794,10000,2025-10-12 20:23:12.749283
30,0.5,Night,0.08333333333333333,0.5,1,1,0,1,0,10.955977000776329,10000,2025-10-12 20:23:13.749283
31,0.5166666666666667,Night,0.08611111111111112,0.5166666666666667,1,1,0,1,0,10.897449001276982,10000,2025-10-12 20:23:14.749283
32,0.5333333333333333,Night,0.08888888888888889,0.5333333333333333,0,0,0,0,0,0.0,0,2025-10-12 20:23:15.749283
33,0.55,Night,0.09166666666666667,0.55,0,0,0,0,0,0.0,0,2025-10-12 20:23:16.749283
34,0.5666666666666667,Night,0.09444444444444444,0.5666666666666667,0,0,0,0,0,0.0,0,2025-10-12 20:23:17.749283
35,0.5833333333333334,Night,0.09722222222222222,0.5833333333333334,0,0,0,0,0,0.0,0,2025-10-12 20:23:18.749283
36,0.6,Night,0.09999999999999999,0.6,0,0,0,0,0,0.0,0,2025-10-12 20:23:19.749283
37,0.6166666666666667,Night,0.10277777777777779,0.6166666666666667,0,0,0,0,0,0.0,0,2025-10-12 20:23:20.749283
38,0.6333333333333333,Night,0.10555555555555556,0.6333333333333333,0,0,0,0,0,0.0,0,2025-10-12 20:23:21.749283
39,0.65,Night,0.10833333333333334,0.65,1,1,0,1,0,12.863164998634602,10000,2025-10-12 20:23:22.749283
40,0.6666666666666666,Night,0.1111111111111111,0.6666666666666666,1,1,0,1,0,11.021978001735988,10000,2025-10-12 20:23:23.749283
41,0.6833333333333333,Night,0.11388888888888889,0.6833333333333333,0,0,0,0,0,0.0,0,2025-10-12 20:23:24.749283
42,0.7,Night,0.11666666666666665,0.7,1,1,0,1,0,10.810215999299544,10000,2025-10-12 20:23:25.749283
43,0.7166666666666667,Night,0.11944444444444445,0.7166666666666667,1,1,0,1,0,10.623247999319574,10000,2025-10-12 20:23:26.749283
44,0.7333333333333333,Night,0.12222222222222222,0.7333333333333333,1,1,0,1,0,10.786819000713876,10000,2025-10-12 20:23:27.749283
45,0.75,Night,0.125,0.75,1,1,0,1,0,10.730664998845896,10000,2025-10-12 20:23:28.749283
46,0.7666666666666667,Night,0.1277777777777778,0.7666666666666668,1,1,0,1,0,10.208313999100938,10000,2025-10-12 20:23:29.749283
47,0.7833333333333333,Night,0.13055555555555556,0.7833333333333334,1,1,0,1,0,10.998650999681558,10000,2025-10-12 20:23:30.749283
48,0.8,Night,0.13333333333333333,0.8,1,1,0,1,0,10.861828999622958,10000,2025-10-12 20:23:31.749283
49,0.8166666666666667,Night,0.1361111111111111,0.8166666666666667,0,0,0,0,0,0.0,0,2025-10-12 20:23:32.749283
50,0.8333333333333334,Night,0.1388888888888889,0.8333333333333334,1,1,0,1,0,11.543910999535,10000,2025-10-12 20:23:33.749283
51,0.85,Night,0.14166666666666666,0.85,1,1,0,1,0,10.637913999744342,10000,2025-10-12 20:23:34.749283
52,0.8666666666666667,Night,0.14444444444444446,0.8666666666666667,1,1,0,1,0,11.260211000262643,10000,2025-10-12 20:23:35.749283
53,0.8833333333333333,Night,0.14722222222222223,0.8833333333333333,1,1,0,1,0,10.755319000963937,10000,2025-10-12 20:23:36.749283
54,0.9,Night,0.15,0.8999999999999999,1,1,0,1,0,10.234364999632817,10000,2025-10-12 20:23:37.749283
55,0.9166666666666666,Night,0.15277777777777776,0.9166666666666665,1,1,0,1,0,10.774874999697204,10000,2025-10-12 20:23:38.749283
56,0.9333333333333333,Night,0.15555555555555556,0.9333333333333333,1,1,0,1,0,9.70502899872372,10000,2025-10-12 20:23:39.749283
57,0.95,Night,0.15833333333333333,0.95,1,1,0,1,0,9.16549599969585,10000,2025-10-12 20:23:40.749283
58,0.9666666666666667,Night,0.16111111111111112,0.9666666666666668,1,1,0,1,0,10.445009998875321,10000,2025-10-12 20:23:41.749283
59,0.9833333333333333,Night,0.1638888888888889,0.9833333333333334,1,1,0,1,0,10.521487000005436,10000,2025-10-12 20:23:42.749283
60,1.0,Night,0.16666666666666666,1.0,1,1,0,1,0,11.12848799857602,10000,2025-10-12 20:23:43.749283
61,1.0166666666666666,Night,0.16944444444444443,1.0166666666666666,1,1,0,1,0,10.835429000508157,10000,2025-10-12 20:23:44.749283
62,1.0333333333333334,Night,0.17222222222222225,1.0333333333333334,1,1,0,1,0,10.103760001584305,10000,2025-10-12 20:23:45.749283
63,1.05,Night,0.17500000000000002,1.05,1,1,0,1,0,9.699302001536125,10000,2025-10-12 20:23:46.749283
64,1.0666666666666667,Night,0.17777777777777778,1.0666666666666667,2,2,0,2,0,10.717359999944165,20000,2025-10-12 20:23:47.749283
65,1.0833333333333333,Night,0.18055555555555555,1.0833333333333333,1,1,0,1,0,10.718093000832596,10000,2025-10-12 20:23:48.749283
66,1.1,Night,0.18333333333333335,1.1,1,1,0,1,0,10.719002000769251,10000,2025-10-12 20:23:49.749283
67,1.1166666666666667,Night,0.18611111111111112,1.1166666666666667,1,1,0,1,0,10.571144999630633,10000,2025-10-12 20:23:50.749283
68,1.1333333333333333,Night,0.18888888888888888,1.1333333333333333,1,1,0,1,0,10.263070000291918,10000,2025-10-12 20:23:51.749283
69,1.15,Night,0.19166666666666665,1.15,1,1,0,1,0,4.436462999365176,10000,2025-10-12 20:23:52.749283
70,1.1666666666666667,Night,0.19444444444444445,1.1666666666666667,2,2,0,2,0,11.136834500575787,20000,2025-10-12 20:23:53.749283
71,1.1833333333333333,Night,0.19722222222222222,1.1833333333333333,1,1,0,1,0,10.12834399989515,10000,2025-10-12 20:23:54.749283
72,1.2,Night,0.19999999999999998,1.2,2,2,0,2,0,10.530915998970158,20000,2025-10-12 20:23:55.749283
